Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
19	78912	ENSMUSG00000024935	Slc1a1	protein_coding	gene	ENSMUSG00000024935
19	1378	ENSMUSG00000089993	Gm5822	processed_pseudogene	gene	ENSMUSG00000089993
19	522310	ENSMUSG00000054843	Atrnl1	protein_coding	gene	ENSMUSG00000054843
19	70	ENSMUSG00000093757	Mir5623	miRNA	gene	ENSMUSG00000093757
19	4218	ENSMUSG00000117871	Gm50287	lncRNA	gene	ENSMUSG00000117871
19	31909	ENSMUSG00000087002	Gm16277	lncRNA	gene	ENSMUSG00000087002
19	74759	ENSMUSG00000064202	Spata6l	protein_coding	gene	ENSMUSG00000064202
19	2859	ENSMUSG00000040105	Plpp6	protein_coding	gene	ENSMUSG00000040105
19	1039	ENSMUSG00000118165	Gm3621	processed_pseudogene	gene	ENSMUSG00000118165
19	220306	ENSMUSG00000025089	Gfra1	protein_coding	gene	ENSMUSG00000025089
19	322	ENSMUSG00000118253	Gm50185	processed_pseudogene	gene	ENSMUSG00000118253
19	41094	ENSMUSG00000025090	Ccdc172	protein_coding	gene	ENSMUSG00000025090
19	23425	ENSMUSG00000100001	1810007D17Rik	lncRNA	gene	ENSMUSG00000100001
19	29291	ENSMUSG00000046008	Pnlip	protein_coding	gene	ENSMUSG00000046008
19	657	ENSMUSG00000118223	1810035K13Rik	lncRNA	gene	ENSMUSG00000118223
19	16854	ENSMUSG00000101088	1810018F18Rik	transcribed_unprocessed_pseudogene	gene	ENSMUSG00000101088
19	36330	ENSMUSG00000024780	Cdc37l1	protein_coding	gene	ENSMUSG00000024780
19	15283	ENSMUSG00000042179	Pnliprp1	protein_coding	gene	ENSMUSG00000042179
19	24274	ENSMUSG00000054874	Pcnx3	protein_coding	gene	ENSMUSG00000054874
19	435	ENSMUSG00000063754	Gm10136	processed_pseudogene	gene	ENSMUSG00000063754
19	17816	ENSMUSG00000025091	Pnliprp2	protein_coding	gene	ENSMUSG00000025091
19	27129	ENSMUSG00000024782	Ak3	protein_coding	gene	ENSMUSG00000024782
19	2485	ENSMUSG00000100075	1700018L02Rik	lncRNA	gene	ENSMUSG00000100075
19	73	ENSMUSG00000098568	Mir6987	miRNA	gene	ENSMUSG00000098568
19	2653	ENSMUSG00000118320	Gm50425	processed_pseudogene	gene	ENSMUSG00000118320
19	8659	ENSMUSG00000026931	1700019N19Rik	protein_coding	gene	ENSMUSG00000026931
19	84	ENSMUSG00002076056	7SK	misc_RNA	gene	ENSMUSG00002076056
19	381	ENSMUSG00000091410	Gm17150	processed_pseudogene	gene	ENSMUSG00000091410
19	42555	ENSMUSG00000024785	Rcl1	protein_coding	gene	ENSMUSG00000024785
19	14124	ENSMUSG00000004054	Map3k11	protein_coding	gene	ENSMUSG00000004054
19	97	ENSMUSG00000065556	Mir101b	miRNA	gene	ENSMUSG00000065556
19	775	ENSMUSG00000118077	Gm50315	lncRNA	gene	ENSMUSG00000118077
19	645	ENSMUSG00000068466	Gm5518	processed_pseudogene	gene	ENSMUSG00000068466
19	2743	ENSMUSG00000024936	Kcnk7	protein_coding	gene	ENSMUSG00000024936
19	147905	ENSMUSG00000025092	Hspa12a	protein_coding	gene	ENSMUSG00000025092
19	87	ENSMUSG00000092813	Mir3086	miRNA	gene	ENSMUSG00000092813
19	27997	ENSMUSG00000048029	Eno4	protein_coding	gene	ENSMUSG00000048029
19	61253	ENSMUSG00000024789	Jak2	protein_coding	gene	ENSMUSG00000024789
19	4013	ENSMUSG00000050957	Insl6	protein_coding	gene	ENSMUSG00000050957
19	3501	ENSMUSG00000039097	Rln1	protein_coding	gene	ENSMUSG00000039097
19	102745	ENSMUSG00000041362	Shtn1	protein_coding	gene	ENSMUSG00000041362
19	1384	ENSMUSG00000118377	Gm9276	processed_pseudogene	gene	ENSMUSG00000118377
19	3870	ENSMUSG00000006270	Vax1	protein_coding	gene	ENSMUSG00000006270
19	778	ENSMUSG00000117834	Gm50429	processed_pseudogene	gene	ENSMUSG00000117834
19	18161	ENSMUSG00000040901	Kcnk18	protein_coding	gene	ENSMUSG00000040901
19	1908	ENSMUSG00000101630	Gm29261	lncRNA	gene	ENSMUSG00000101630
19	18792	ENSMUSG00000016495	Plgrkt	protein_coding	gene	ENSMUSG00000016495
19	35117	ENSMUSG00000025094	Slc18a2	protein_coding	gene	ENSMUSG00000025094
19	20641	ENSMUSG00000016496	Cd274	protein_coding	gene	ENSMUSG00000016496
19	11055	ENSMUSG00000117964	Gm36043	lncRNA	gene	ENSMUSG00000117964
19	48603	ENSMUSG00000074746	Pdzd8	protein_coding	gene	ENSMUSG00000074746
19	396	ENSMUSG00000067038	Rps12-ps3	processed_pseudogene	gene	ENSMUSG00000067038
19	394	ENSMUSG00000118276	Gm50440	processed_pseudogene	gene	ENSMUSG00000118276
19	9424	ENSMUSG00000110210	Gm33756	lncRNA	gene	ENSMUSG00000110210
19	6986	ENSMUSG00000043969	Emx2	protein_coding	gene	ENSMUSG00000043969
19	66256	ENSMUSG00000100119	2700089I24Rik	lncRNA	gene	ENSMUSG00000100119
19	528	ENSMUSG00000118118	Gm18161	processed_pseudogene	gene	ENSMUSG00000118118
19	60243	ENSMUSG00000016498	Pdcd1lg2	protein_coding	gene	ENSMUSG00000016498
19	19884	ENSMUSG00000118031	Gm19956	lncRNA	gene	ENSMUSG00000118031
19	367	ENSMUSG00000118190	Gm50411	lncRNA	gene	ENSMUSG00000118190
19	4822	ENSMUSG00000090965	Gm17203	lncRNA	gene	ENSMUSG00000090965
19	40771	ENSMUSG00000040022	Rab11fip2	protein_coding	gene	ENSMUSG00000040022
19	4677	ENSMUSG00000091378	Gm4219	lncRNA	gene	ENSMUSG00000091378
19	8226	ENSMUSG00000118291	Csf1r-ps	processed_pseudogene	gene	ENSMUSG00000118291
19	472	ENSMUSG00000118166	Gm50296	processed_pseudogene	gene	ENSMUSG00000118166
19	28116	ENSMUSG00000057858	Fam204a	protein_coding	gene	ENSMUSG00000057858
19	1345	ENSMUSG00000043623	4933412A08Rik	pseudogene	gene	ENSMUSG00000043623
19	1729	ENSMUSG00000099678	Gm28351	lncRNA	gene	ENSMUSG00000099678
19	1573	ENSMUSG00000045052	Prlhr	protein_coding	gene	ENSMUSG00000045052
19	18942	ENSMUSG00000024937	Ehbp1l1	protein_coding	gene	ENSMUSG00000024937
19	1567	ENSMUSG00000024939	Fam89b	protein_coding	gene	ENSMUSG00000024939
19	3626	ENSMUSG00000118125	Gm50387	protein_coding	gene	ENSMUSG00000118125
19	84548	ENSMUSG00000038658	Ric1	protein_coding	gene	ENSMUSG00000038658
19	1430	ENSMUSG00000079478	Znrd2	protein_coding	gene	ENSMUSG00000079478
19	56330	ENSMUSG00000033417	Cacul1	protein_coding	gene	ENSMUSG00000033417
19	89	ENSMUSG00002075851	NA	miRNA	gene	ENSMUSG00002075851
19	14499	ENSMUSG00000117790	Gm46652	lncRNA	gene	ENSMUSG00000117790
19	3928	ENSMUSG00000072437	Nanos1	protein_coding	gene	ENSMUSG00000072437
19	29542	ENSMUSG00000024991	Eif3a	protein_coding	gene	ENSMUSG00000024991
19	69	ENSMUSG00000118735	Mir3084-2	miRNA	gene	ENSMUSG00000118735
19	132	ENSMUSG00002075991	NA	snoRNA	gene	ENSMUSG00002075991
19	119	ENSMUSG00002075125	NA	snoRNA	gene	ENSMUSG00002075125
19	40202	ENSMUSG00000046324	Ermp1	protein_coding	gene	ENSMUSG00000046324
19	10811	ENSMUSG00000024806	Mlana	protein_coding	gene	ENSMUSG00000024806
19	17629	ENSMUSG00000024940	Ltbp3	protein_coding	gene	ENSMUSG00000024940
19	24643	ENSMUSG00000024993	Dennd10	protein_coding	gene	ENSMUSG00000024993
19	91588	ENSMUSG00000046138	9930021J03Rik	protein_coding	gene	ENSMUSG00000046138
19	3434	ENSMUSG00000118251	Gm50373	lncRNA	gene	ENSMUSG00000118251
19	368	ENSMUSG00000083036	Gm15959	processed_pseudogene	gene	ENSMUSG00000083036
19	4575	ENSMUSG00000074909	Ranbp6	protein_coding	gene	ENSMUSG00000074909
19	1027	ENSMUSG00000117883	Gm50380	processed_pseudogene	gene	ENSMUSG00000117883
19	24203	ENSMUSG00000063698	Sfxn4	protein_coding	gene	ENSMUSG00000063698
19	10506	ENSMUSG00000024997	Prdx3	protein_coding	gene	ENSMUSG00000024997
19	35605	ENSMUSG00000024810	Il33	protein_coding	gene	ENSMUSG00000024810
19	166	ENSMUSG00000087937	Gm26046	snRNA	gene	ENSMUSG00000087937
19	2229	ENSMUSG00000024815	Trpd52l3	protein_coding	gene	ENSMUSG00000024815
19	206220	ENSMUSG00000003228	Grk5	protein_coding	gene	ENSMUSG00000003228
19	580	ENSMUSG00000096578	Gm9529	processed_pseudogene	gene	ENSMUSG00000096578
19	129	ENSMUSG00000088894	Gm22520	snoRNA	gene	ENSMUSG00000088894
19	87001	ENSMUSG00000074733	Zfp950	protein_coding	gene	ENSMUSG00000074733
19	117	ENSMUSG00000070263	Gm22365	snRNA	gene	ENSMUSG00000070263
19	801	ENSMUSG00000118252	Gm5521	processed_pseudogene	gene	ENSMUSG00000118252
19	1624	ENSMUSG00000094649	Gm7102	protein_coding	gene	ENSMUSG00000094649
19	66	ENSMUSG00000069475	Gm6020	protein_coding	gene	ENSMUSG00000069475
19	63210	ENSMUSG00000024817	Uhrf2	protein_coding	gene	ENSMUSG00000024817
19	13069	ENSMUSG00000024941	Scyl1	protein_coding	gene	ENSMUSG00000024941
19	4473	ENSMUSG00000059326	Csf2ra	protein_coding	gene	ENSMUSG00000059326
19	503	ENSMUSG00000117740	Gm4242	processed_pseudogene	gene	ENSMUSG00000117740
19	2661	ENSMUSG00000117782	Gm18999	processed_pseudogene	gene	ENSMUSG00000117782
19	256	ENSMUSG00000117951	Gm50357	processed_pseudogene	gene	ENSMUSG00000117951
19	168	ENSMUSG00000095993	Gm21060	protein_coding	gene	ENSMUSG00000095993
19	243	ENSMUSG00000118197	Gm20762	processed_pseudogene	gene	ENSMUSG00000118197
19	76983	ENSMUSG00000024827	Gldc	protein_coding	gene	ENSMUSG00000024827
19	378	ENSMUSG00000058607	Rpl31-ps20	processed_pseudogene	gene	ENSMUSG00000058607
19	6746	ENSMUSG00000024863	Mbl2	protein_coding	gene	ENSMUSG00000024863
19	77	ENSMUSG00002075891	NA	miRNA	gene	ENSMUSG00002075891
19	281	ENSMUSG00002075253	7SK	misc_RNA	gene	ENSMUSG00002075253
19	583	ENSMUSG00000118374	Gm17885	processed_pseudogene	gene	ENSMUSG00000118374
19	454	ENSMUSG00000117953	Gm50264	processed_pseudogene	gene	ENSMUSG00000117953
19	618	ENSMUSG00000058816	Ppp1r2-ps3	processed_pseudogene	gene	ENSMUSG00000058816
19	3803	ENSMUSG00000024868	Dkk1	protein_coding	gene	ENSMUSG00000024868
19	1200545	ENSMUSG00000052920	Prkg1	protein_coding	gene	ENSMUSG00000052920
19	318	ENSMUSG00002076671	7SK	misc_RNA	gene	ENSMUSG00002076671
19	4233	ENSMUSG00000053536	Cstf2t	protein_coding	gene	ENSMUSG00000053536
19	550	ENSMUSG00000118011	Gm50266	processed_pseudogene	gene	ENSMUSG00000118011
19	80232	ENSMUSG00000052595	A1cf	protein_coding	gene	ENSMUSG00000052595
19	908	ENSMUSG00000114443	Gm19241	processed_pseudogene	gene	ENSMUSG00000114443
19	2278	ENSMUSG00000118366	9130016M20Rik	lncRNA	gene	ENSMUSG00000118366
19	125615	ENSMUSG00000024887	Asah2	protein_coding	gene	ENSMUSG00000024887
19	266988	ENSMUSG00000040451	Sgms1	protein_coding	gene	ENSMUSG00000040451
19	5092	ENSMUSG00000118064	Gm50210	lncRNA	gene	ENSMUSG00000118064
19	385	ENSMUSG00000118355	Gm38616	processed_pseudogene	gene	ENSMUSG00000118355
19	1084	ENSMUSG00000118329	Gm9563	processed_pseudogene	gene	ENSMUSG00000118329
19	714	ENSMUSG00000062456	Rpl9-ps6	protein_coding	gene	ENSMUSG00000062456
19	29596	ENSMUSG00000024896	Minpp1	protein_coding	gene	ENSMUSG00000024896
19	2276	ENSMUSG00000118106	NA	TEC	gene	ENSMUSG00000118106
19	71398	ENSMUSG00000024899	Papss2	protein_coding	gene	ENSMUSG00000024899
19	68149	ENSMUSG00000013662	Atad1	protein_coding	gene	ENSMUSG00000013662
19	68664	ENSMUSG00000013663	Pten	protein_coding	gene	ENSMUSG00000013663
19	359	ENSMUSG00002074891	7SK	misc_RNA	gene	ENSMUSG00002074891
19	5074	ENSMUSG00000117664	Gm36860	lncRNA	gene	ENSMUSG00000117664
19	12173	ENSMUSG00000118196	Gm29946	lncRNA	gene	ENSMUSG00000118196
19	254519	ENSMUSG00000071573	Rnls	protein_coding	gene	ENSMUSG00000071573
19	90	ENSMUSG00000106278	Mir3970	miRNA	gene	ENSMUSG00000106278
19	11512	ENSMUSG00000087112	Gm7237	unprocessed_pseudogene	gene	ENSMUSG00000087112
19	186	ENSMUSG00000118289	Gm19724	processed_pseudogene	gene	ENSMUSG00000118289
19	13583	ENSMUSG00000086875	Lipo5	unprocessed_pseudogene	gene	ENSMUSG00000086875
19	19744	ENSMUSG00000079344	Lipo4	protein_coding	gene	ENSMUSG00000079344
19	200	ENSMUSG00000118121	Gm50233	processed_pseudogene	gene	ENSMUSG00000118121
19	206792	ENSMUSG00000024766	Lipo3	protein_coding	gene	ENSMUSG00000024766
19	1807	ENSMUSG00000118513	NA	unprocessed_pseudogene	gene	ENSMUSG00000118513
19	107	ENSMUSG00002075994	NA	miRNA	gene	ENSMUSG00002075994
19	12546	ENSMUSG00000086812	Gm8978	protein_coding	gene	ENSMUSG00000086812
19	195	ENSMUSG00000118360	Gm19755	processed_pseudogene	gene	ENSMUSG00000118360
19	213	ENSMUSG00000117667	Gm18293	processed_pseudogene	gene	ENSMUSG00000117667
19	14409	ENSMUSG00000085924	Gm8980	unprocessed_pseudogene	gene	ENSMUSG00000085924
19	31690	ENSMUSG00000087303	Lipo2	protein_coding	gene	ENSMUSG00000087303
19	11962	ENSMUSG00000079342	Lipo1	protein_coding	gene	ENSMUSG00000079342
19	2161	ENSMUSG00000037603	Gm5519	processed_pseudogene	gene	ENSMUSG00000037603
19	3772	ENSMUSG00000085934	Gm8988	unprocessed_pseudogene	gene	ENSMUSG00000085934
19	19044	ENSMUSG00000117821	Gm50120	unprocessed_pseudogene	gene	ENSMUSG00000117821
19	107	ENSMUSG00000065380	Gm23095	snRNA	gene	ENSMUSG00000065380
19	15624	ENSMUSG00000024768	Lipf	protein_coding	gene	ENSMUSG00000024768
19	39546	ENSMUSG00000024771	Lipk	protein_coding	gene	ENSMUSG00000024771
19	336	ENSMUSG00000118302	Gm31300	processed_pseudogene	gene	ENSMUSG00000118302
19	17561	ENSMUSG00000024770	Lipn	protein_coding	gene	ENSMUSG00000024770
19	124	ENSMUSG00002075813	NA	miRNA	gene	ENSMUSG00002075813
19	21755	ENSMUSG00000056078	Lipm	protein_coding	gene	ENSMUSG00000056078
19	44585	ENSMUSG00000024774	Ankrd22	protein_coding	gene	ENSMUSG00000024774
19	48105	ENSMUSG00000024776	Stambpl1	protein_coding	gene	ENSMUSG00000024776
19	14501	ENSMUSG00000035783	Acta2	protein_coding	gene	ENSMUSG00000035783
19	258	ENSMUSG00000118066	Gm50239	processed_pseudogene	gene	ENSMUSG00000118066
19	37107	ENSMUSG00000024778	Fas	protein_coding	gene	ENSMUSG00000024778
19	159	ENSMUSG00002075250	NA	misc_RNA	gene	ENSMUSG00002075250
19	109	ENSMUSG00002076079	NA	miRNA	gene	ENSMUSG00002076079
19	1387	ENSMUSG00000050370	Ch25h	protein_coding	gene	ENSMUSG00000050370
19	6739	ENSMUSG00000097558	Gm26902	lncRNA	gene	ENSMUSG00000097558
19	35157	ENSMUSG00000024781	Lipa	protein_coding	gene	ENSMUSG00000024781
19	129	ENSMUSG00000118048	Gm50257	processed_pseudogene	gene	ENSMUSG00000118048
19	25726	ENSMUSG00000045932	Ifit2	protein_coding	gene	ENSMUSG00000045932
19	5201	ENSMUSG00000074896	Ifit3	protein_coding	gene	ENSMUSG00000074896
19	9066	ENSMUSG00000079339	Ifit1bl1	protein_coding	gene	ENSMUSG00000079339
19	5432	ENSMUSG00000062488	Ifit3b	protein_coding	gene	ENSMUSG00000062488
19	39838	ENSMUSG00000024786	Majin	protein_coding	gene	ENSMUSG00000024786
19	23695	ENSMUSG00000067297	Ifit1bl2	protein_coding	gene	ENSMUSG00000067297
19	926	ENSMUSG00000118260	Cnn2-ps	processed_pseudogene	gene	ENSMUSG00000118260
19	9139	ENSMUSG00000034459	Ifit1	protein_coding	gene	ENSMUSG00000034459
19	1389	ENSMUSG00000024784	Gpha2	protein_coding	gene	ENSMUSG00000024784
19	78887	ENSMUSG00000009378	Slc16a12	protein_coding	gene	ENSMUSG00000009378
19	1009	ENSMUSG00000118098	Gm18425	processed_pseudogene	gene	ENSMUSG00000118098
19	104	ENSMUSG00002074940	NA	miRNA	gene	ENSMUSG00002074940
19	571	ENSMUSG00000118083	Gm50173	processed_pseudogene	gene	ENSMUSG00000118083
19	161	ENSMUSG00000088212	Gm22082	snRNA	gene	ENSMUSG00000088212
19	498	ENSMUSG00000117945	Gm50116	processed_pseudogene	gene	ENSMUSG00000117945
19	8108	ENSMUSG00000024777	Ppp2r5b	protein_coding	gene	ENSMUSG00000024777
19	72516	ENSMUSG00000033610	Pank1	protein_coding	gene	ENSMUSG00000033610
19	87	ENSMUSG00000065594	Mir107	miRNA	gene	ENSMUSG00000065594
19	20668	ENSMUSG00000024773	Atg2a	protein_coding	gene	ENSMUSG00000024773
19	86	ENSMUSG00000065582	Mir194-2	miRNA	gene	ENSMUSG00000065582
19	89	ENSMUSG00000065523	Mir192	miRNA	gene	ENSMUSG00000065523
19	7811	ENSMUSG00000085196	Gm14963	lncRNA	gene	ENSMUSG00000085196
19	23372	ENSMUSG00000024772	Ehd1	protein_coding	gene	ENSMUSG00000024772
19	19197	ENSMUSG00000024769	Cdc42bpg	protein_coding	gene	ENSMUSG00000024769
19	400	ENSMUSG00000117681	Gm50198	processed_pseudogene	gene	ENSMUSG00000117681
19	53385	ENSMUSG00000024795	Kif20b	protein_coding	gene	ENSMUSG00000024795
19	74	ENSMUSG00000089151	Mir1950	miRNA	gene	ENSMUSG00000089151
19	716	ENSMUSG00000101966	Gm5248	processed_pseudogene	gene	ENSMUSG00000101966
19	28976	ENSMUSG00000117865	Gm50137	lncRNA	gene	ENSMUSG00000117865
19	16169	ENSMUSG00000117973	Gm50140	lncRNA	gene	ENSMUSG00000117973
19	132	ENSMUSG00000089087	Gm24006	snoRNA	gene	ENSMUSG00000089087
19	70	ENSMUSG00002075816	NA	miRNA	gene	ENSMUSG00002075816
19	131	ENSMUSG00002076303	5S_rRNA	rRNA	gene	ENSMUSG00002076303
19	65779	ENSMUSG00000118212	Gm41836	lncRNA	gene	ENSMUSG00000118212
19	133	ENSMUSG00000077205	Gm25611	snoRNA	gene	ENSMUSG00000077205
19	98774	ENSMUSG00000024798	Htr7	protein_coding	gene	ENSMUSG00000024798
19	21062	ENSMUSG00000024800	Rpp30	protein_coding	gene	ENSMUSG00000024800
19	8139	ENSMUSG00000024803	Ankrd1	protein_coding	gene	ENSMUSG00000024803
19	39039	ENSMUSG00000117998	Gm32081	lncRNA	gene	ENSMUSG00000117998
19	4610	ENSMUSG00000118032	Gm50147	lncRNA	gene	ENSMUSG00000118032
19	685	ENSMUSG00000114859	Gm47735	lncRNA	gene	ENSMUSG00000114859
19	144662	ENSMUSG00000100969	1700030N03Rik	lncRNA	gene	ENSMUSG00000100969
19	315	ENSMUSG00000117761	Gm50428	IG_V_pseudogene	gene	ENSMUSG00000117761
19	107	ENSMUSG00000118966	Gm25431	snRNA	gene	ENSMUSG00000118966
19	306	ENSMUSG00000118182	Gm50427	IG_V_pseudogene	gene	ENSMUSG00000118182
19	390	ENSMUSG00000117928	Gm42068	processed_pseudogene	gene	ENSMUSG00000117928
19	315	ENSMUSG00000118393	Gm50426	IG_V_pseudogene	gene	ENSMUSG00000118393
19	652	ENSMUSG00000118052	Gm50432	transcribed_processed_pseudogene	gene	ENSMUSG00000118052
19	1411	ENSMUSG00000118203	Gm7798	processed_pseudogene	gene	ENSMUSG00000118203
19	1550	ENSMUSG00000117886	Gm2106	processed_pseudogene	gene	ENSMUSG00000117886
19	5913	ENSMUSG00000024947	Men1	protein_coding	gene	ENSMUSG00000024947
19	112662	ENSMUSG00000024805	Pcgf5	protein_coding	gene	ENSMUSG00000024805
19	469	ENSMUSG00000114285	Gm47773	processed_pseudogene	gene	ENSMUSG00000114285
19	106	ENSMUSG00002076963	U6	snRNA	gene	ENSMUSG00002076963
19	1664	ENSMUSG00000114409	Gm9042	processed_pseudogene	gene	ENSMUSG00000114409
19	2166	ENSMUSG00000114235	F530104D19Rik	lncRNA	gene	ENSMUSG00000114235
19	23942	ENSMUSG00000024831	Ighmbp2	protein_coding	gene	ENSMUSG00000024831
19	9937	ENSMUSG00000024829	Mrpl21	protein_coding	gene	ENSMUSG00000024829
19	64	ENSMUSG00000099261	Mir6984	miRNA	gene	ENSMUSG00000099261
19	800	ENSMUSG00000118213	Gm50307	processed_pseudogene	gene	ENSMUSG00000118213
19	63400	ENSMUSG00000024900	Cpt1a	protein_coding	gene	ENSMUSG00000024900
19	66497	ENSMUSG00000041180	Hectd2	protein_coding	gene	ENSMUSG00000041180
19	4923	ENSMUSG00000067279	Ppp1r3c	protein_coding	gene	ENSMUSG00000067279
19	283	ENSMUSG00000117938	Gm50112	processed_pseudogene	gene	ENSMUSG00000117938
19	18967	ENSMUSG00000024905	Tesmin	protein_coding	gene	ENSMUSG00000024905
19	4630	ENSMUSG00000024907	Gal	protein_coding	gene	ENSMUSG00000024907
19	59246	ENSMUSG00000024811	Tnks2	protein_coding	gene	ENSMUSG00000024811
19	2066	ENSMUSG00000047632	Fgfbp3	protein_coding	gene	ENSMUSG00000047632
19	14481	ENSMUSG00000024948	Map4k2	protein_coding	gene	ENSMUSG00000024948
19	86674	ENSMUSG00000040565	Btaf1	protein_coding	gene	ENSMUSG00000040565
19	65	ENSMUSG00000099230	Mir6989	miRNA	gene	ENSMUSG00000099230
19	120822	ENSMUSG00000024908	Ppp6r3	protein_coding	gene	ENSMUSG00000024908
19	1925	ENSMUSG00000114315	Gm48696	lncRNA	gene	ENSMUSG00000114315
19	105	ENSMUSG00000075908	Gm23940	snRNA	gene	ENSMUSG00000075908
19	1510	ENSMUSG00000114302	Gm48683	lncRNA	gene	ENSMUSG00000114302
19	101737	ENSMUSG00000024913	Lrp5	protein_coding	gene	ENSMUSG00000024913
19	18491	ENSMUSG00000118249	Gm36608	lncRNA	gene	ENSMUSG00000118249
19	9589	ENSMUSG00000035372	1810055G02Rik	protein_coding	gene	ENSMUSG00000035372
19	6530	ENSMUSG00000117739	Gm36787	lncRNA	gene	ENSMUSG00000117739
19	540	ENSMUSG00000118231	Gm2141	processed_pseudogene	gene	ENSMUSG00000118231
19	247	ENSMUSG00000118096	Gm50374	processed_pseudogene	gene	ENSMUSG00000118096
19	2313	ENSMUSG00000117773	Gm50375	lncRNA	gene	ENSMUSG00000117773
19	14341	ENSMUSG00000024949	Sf1	protein_coding	gene	ENSMUSG00000024949
19	14061	ENSMUSG00000032648	Pygm	protein_coding	gene	ENSMUSG00000032648
19	163181	ENSMUSG00000053799	Exoc6	protein_coding	gene	ENSMUSG00000053799
19	7818	ENSMUSG00000062432	Cyp26c1	protein_coding	gene	ENSMUSG00000062432
19	3739	ENSMUSG00000024987	Cyp26a1	protein_coding	gene	ENSMUSG00000024987
19	637	ENSMUSG00000117989	Gm9066	processed_pseudogene	gene	ENSMUSG00000117989
19	1319	ENSMUSG00000117939	Gm9067	processed_pseudogene	gene	ENSMUSG00000117939
19	850	ENSMUSG00000118115	Gm4757	processed_pseudogene	gene	ENSMUSG00000118115
19	15877	ENSMUSG00000032946	Rasgrp2	protein_coding	gene	ENSMUSG00000032946
19	9207	ENSMUSG00000084876	Gm14965	lncRNA	gene	ENSMUSG00000084876
19	50883	ENSMUSG00000045098	Kmt5b	protein_coding	gene	ENSMUSG00000045098
19	53805	ENSMUSG00000082848	Gm16066	lncRNA	gene	ENSMUSG00000082848
19	125439	ENSMUSG00000033768	Nrxn2	protein_coding	gene	ENSMUSG00000033768
19	144542	ENSMUSG00000048612	Myof	protein_coding	gene	ENSMUSG00000048612
19	2689	ENSMUSG00000117897	Gm50151	TEC	gene	ENSMUSG00000117897
19	1301	ENSMUSG00000052188	Gm14964	lncRNA	gene	ENSMUSG00000052188
19	2755	ENSMUSG00000069554	I830134H01Rik	lncRNA	gene	ENSMUSG00000069554
19	7188	ENSMUSG00000061742	Slc22a12	protein_coding	gene	ENSMUSG00000061742
19	19413	ENSMUSG00000024989	Cep55	protein_coding	gene	ENSMUSG00000024989
19	125	ENSMUSG00000064646	Gm23300	snoRNA	gene	ENSMUSG00000064646
19	17193	ENSMUSG00000054200	Ffar4	protein_coding	gene	ENSMUSG00000054200
19	8653	ENSMUSG00000024990	Rbp4	protein_coding	gene	ENSMUSG00000024990
19	51178	ENSMUSG00000024992	Pde6c	protein_coding	gene	ENSMUSG00000024992
19	35676	ENSMUSG00000054237	Fra10ac1	protein_coding	gene	ENSMUSG00000054237
19	47679	ENSMUSG00000067242	Lgi1	protein_coding	gene	ENSMUSG00000067242
19	274	ENSMUSG00000118242	Gm50141	processed_pseudogene	gene	ENSMUSG00000118242
19	15188	ENSMUSG00000105709	Gm42723	lncRNA	gene	ENSMUSG00000105709
19	436	ENSMUSG00000118381	Gm50150	processed_pseudogene	gene	ENSMUSG00000118381
19	949	ENSMUSG00000117920	Gm50155	processed_pseudogene	gene	ENSMUSG00000117920
19	1141	ENSMUSG00000118335	Gm18936	processed_pseudogene	gene	ENSMUSG00000118335
19	9631	ENSMUSG00000044026	Slc35g1	protein_coding	gene	ENSMUSG00000044026
19	83	ENSMUSG00002075727	7SK	misc_RNA	gene	ENSMUSG00002075727
19	303918	ENSMUSG00000024998	Plce1	protein_coding	gene	ENSMUSG00000024998
19	814	ENSMUSG00000117935	Gm8717	processed_pseudogene	gene	ENSMUSG00000117935
19	3886	ENSMUSG00000101079	Gm28991	lncRNA	gene	ENSMUSG00000101079
19	31110	ENSMUSG00000024999	Noc3l	protein_coding	gene	ENSMUSG00000024999
19	83345	ENSMUSG00000048720	Tbc1d12	protein_coding	gene	ENSMUSG00000048720
19	120	ENSMUSG00002075032	7SK	misc_RNA	gene	ENSMUSG00002075032
19	40137	ENSMUSG00000025001	Hells	protein_coding	gene	ENSMUSG00000025001
19	26643	ENSMUSG00000114610	Cyp2c52-ps	unprocessed_pseudogene	gene	ENSMUSG00000114610
19	35675	ENSMUSG00000025002	Cyp2c55	protein_coding	gene	ENSMUSG00000025002
19	64	ENSMUSG00002075482	NA	miRNA	gene	ENSMUSG00002075482
19	32930	ENSMUSG00000067231	Cyp2c65	protein_coding	gene	ENSMUSG00000067231
19	73175	ENSMUSG00000067229	Cyp2c66	protein_coding	gene	ENSMUSG00000067229
19	45732	ENSMUSG00000093610	Cyp2c53-ps	transcribed_unprocessed_pseudogene	gene	ENSMUSG00000093610
19	61309	ENSMUSG00000003053	Cyp2c29	protein_coding	gene	ENSMUSG00000003053
19	13037	ENSMUSG00000118146	Cyp2c72-ps	processed_pseudogene	gene	ENSMUSG00000118146
19	73520	ENSMUSG00000032808	Cyp2c38	protein_coding	gene	ENSMUSG00000032808
19	57668	ENSMUSG00000025003	Cyp2c39	protein_coding	gene	ENSMUSG00000025003
19	40210	ENSMUSG00000062624	Cyp2c67	protein_coding	gene	ENSMUSG00000062624
19	52221	ENSMUSG00000074882	Cyp2c68	protein_coding	gene	ENSMUSG00000074882
